,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
O43929,31,1,30,19,11,20
O75143,58,5,53,36,25,33
O75781,38,13,25,17,24,14
O94973,77,5,72,51,31,46
O95711,14,0,14,10,4,10
P00439,29,3,26,18,10,19
P04083,29,11,18,15,23,6
P05162,12,0,12,7,5,7
P06576,36,12,24,20,24,12
P09683,11,0,11,6,5,6
P09917,38,7,31,23,16,22
P09923,34,3,31,15,18,16
P10114,16,2,14,7,11,5
P13489,45,4,41,27,20,25
P15090,10,2,8,4,4,6
P17028,37,11,26,17,21,16
P19835,43,0,43,17,26,17
P20807,57,5,52,26,36,21
P22455,80,10,70,52,34,46
P28069,21,0,21,16,5,16
P31321,31,9,22,16,24,7
P31639,48,0,48,39,9,39
P40939,58,11,47,34,25,33
P46778,6,2,4,2,6,0
P50453,29,2,27,20,9,20
P51532,137,28,109,76,87,50
P52824,71,4,67,42,33,38
P54793,43,1,42,33,11,32
P55344,13,0,13,12,1,12
P58181,21,0,21,13,8,13
P61313,13,4,9,6,11,2
P78363,163,7,156,103,65,98
P82251,36,1,35,27,8,28
Q04759,37,7,30,18,26,11
Q05C16,39,0,39,23,16,23
Q13401,9,0,9,7,2,7
Q13410,39,1,38,22,18,21
Q14588,53,1,52,36,18,35
Q14626,36,1,35,21,16,20
Q14781,72,6,66,38,40,32
Q15311,58,20,38,27,37,21
Q1HG43,26,0,26,17,9,17
Q5QJE6,148,54,94,74,116,32
Q6A555,8,0,8,6,2,6
Q6PK57,6,0,6,4,2,4
Q7RTN6,48,6,42,28,26,22
Q7Z5U6,32,0,32,22,10,22
Q7Z7C7,37,1,36,22,16,21
Q86TD4,32,4,28,19,15,17
Q86WA9,41,1,40,31,11,30
Q86Y01,34,0,34,21,13,21
Q86Y38,63,2,61,32,31,32
Q86YV0,96,28,68,54,62,34
Q8IV16,12,0,12,9,3,9
Q8IV42,17,0,17,13,4,13
Q8N0X2,47,2,45,29,20,27
Q8NA19,39,1,38,25,15,24
Q8NB49,78,9,69,52,33,45
Q8NB59,66,0,66,46,20,46
Q8NCU1,8,0,8,4,4,4
Q8ND24,94,28,66,51,49,45
Q8NEK5,43,1,42,31,13,30
Q8NGR6,21,0,21,15,6,15
Q8NH06,28,0,28,22,6,22
Q8TDR4,16,0,16,6,10,6
Q92823,105,6,99,62,49,56
Q92932,104,12,92,54,60,44
Q96BZ9,19,1,18,12,8,11
Q96EU6,13,1,12,5,9,4
Q96GS6,25,0,25,16,9,16
Q96IW2,24,1,23,17,8,16
Q96LD4,50,6,44,27,25,25
Q96RD0,29,0,29,26,3,26
Q99218,9,0,9,8,1,8
Q99622,7,1,6,4,4,3
Q9BW27,61,7,54,36,32,29
Q9H1E1,12,0,12,6,6,6
Q9H6Q4,32,1,31,21,12,20
Q9HAP6,13,1,12,3,11,2
Q9NP84,9,0,9,5,4,5
Q9NR19,45,7,38,30,22,23
Q9NS26,10,3,7,4,9,1
Q9NXF1,81,2,79,52,29,52
Q9P0S3,9,0,9,8,1,8
Q9P212,241,10,231,138,111,130
Q9UIH9,45,0,45,27,18,27
Q9UK22,15,0,15,10,5,10
Q9Y5U4,17,0,17,15,2,15
Q9Y663,27,1,26,13,15,12
A0A087X1C1,9,0,9,6,3,6
A4D0S4,130,2,128,97,35,95
A4D161,26,4,22,11,17,9
A6NE52,124,0,124,92,32,92
H3BU10,22,0,22,15,7,15
O14646,242,44,198,115,147,95
O15143,46,11,35,27,18,28
O15540,6,0,6,1,5,1
O15544,15,0,15,12,3,12
O60256,35,6,29,21,14,21
O75439,33,1,32,20,14,19
O75608,17,2,15,10,7,10
O94992,37,13,24,19,25,12
O95231,29,0,29,20,9,20
P04439,28,6,22,19,13,15
P05937,8,1,7,4,5,3
P0DUX1,17,0,17,9,8,9
P16442,14,0,14,10,4,10
P26651,88,34,54,45,55,33
P43007,39,4,35,25,14,25
P43080,11,0,11,9,2,9
P47881,22,0,22,14,8,14
P51817,17,0,17,11,6,11
P52435,4,0,4,3,1,3
P54707,70,2,68,41,31,39
P55081,42,18,24,22,30,12
P57721,36,5,31,17,22,14
Q01581,45,7,38,28,18,27
Q03052,22,0,22,11,11,11
Q12805,37,2,35,26,13,24
Q12866,96,7,89,54,47,49
Q13084,8,1,7,6,3,5
Q13349,106,2,104,66,42,64
Q13416,85,26,59,48,39,46
Q14093,34,4,30,21,17,17
Q149M9,118,2,116,82,36,82
Q15052,102,31,71,58,47,55
Q15583,58,11,47,38,31,27
Q16798,27,3,24,17,13,14
Q3KP66,79,9,70,36,50,29
Q5DJT8,15,0,15,9,6,9
Q5H9L2,16,4,12,9,11,5
Q5JUR7,15,0,15,13,2,13
Q5K4L6,38,5,33,32,9,29
Q5QGZ9,21,0,21,20,1,20
Q5VT25,176,32,144,130,22,154
Q5VTE0,22,0,22,10,12,10
Q5VVS0,7,0,7,5,2,5
Q674R7,82,0,82,70,12,70
Q6NUN7,104,6,98,91,17,87
Q6PI25,6,0,6,6,0,6
Q6UY11,14,0,14,11,3,11
Q6UY18,44,0,44,43,1,43
Q6ZMU5,32,6,26,24,12,20
Q6ZUV0,17,0,17,14,3,14
Q76N89,186,12,174,158,38,148
Q7RTR8,29,0,29,26,3,26
Q7Z6Z7,554,118,436,414,60,494
Q7Z7G1,38,3,35,33,6,32
Q86XR2,48,1,47,42,7,41
Q86Z02,160,14,146,143,5,155
Q8N543,46,2,44,42,4,42
Q8N7Q3,58,0,58,42,16,42
Q8TDR0,67,9,58,55,5,62
Q8TF45,74,2,72,58,18,56
Q8WWG1,10,0,10,10,0,10
Q8WZ75,130,13,117,107,36,94
Q92997,130,37,93,87,24,106
Q969K3,41,6,35,31,4,37
Q969M3,21,1,20,19,1,20
Q96BW9,40,0,40,39,1,39
Q96D98,11,0,11,11,0,11
Q96ER9,32,2,30,24,10,22
Q96JC4,42,0,42,33,9,33
Q96JG9,410,22,388,336,90,320
Q96N38,37,0,37,29,8,29
Q96P26,66,3,63,53,16,50
Q9BSW2,50,4,46,37,17,33
Q9BWP8,17,0,17,14,3,14
Q9BXB7,36,1,35,31,6,30
Q9BYR8,5,0,5,5,0,5
Q9BZG8,32,4,28,28,8,24
Q9H1J1,34,9,25,21,22,12
Q9H665,31,1,30,27,5,26
Q9H7B4,24,1,23,23,2,22
Q9H8L6,61,0,61,57,4,57
Q9H9A6,60,8,52,48,6,54
Q9HA47,17,4,13,12,1,16
Q9HAH1,46,1,45,38,9,37
Q9HCM1,225,16,209,194,23,202
Q9NVM9,64,5,59,54,7,57
Q9NX40,38,11,27,26,7,31
Q9NXL2,69,0,69,62,7,62
Q9P1Z0,101,6,95,78,27,74
Q9UBE0,23,3,20,17,3,20
Q9UI40,59,3,56,54,8,51
Q9UKF5,57,0,57,52,5,52
Q9UKX3,120,10,110,76,54,66
Q9ULY5,19,0,19,18,1,18
Q9Y5L2,7,1,6,6,2,5
A0A0A6YYK7,12,0,12,10,2,10
A0A1W2PPK0,36,0,36,30,6,30
A6NDZ8,12,0,12,9,3,9
A6NG13,28,0,28,24,4,24
E9PB15,7,0,7,6,1,6
O00716,52,7,45,40,9,43
O14924,200,34,166,148,30,170
O15195,64,2,62,56,10,54
O60508,59,14,45,41,4,55
O60645,45,2,43,40,7,38
O75112,87,8,79,77,16,71
O75771,22,0,22,20,2,20
O75800,27,0,27,26,1,26
O75911,13,0,13,13,0,13
P01893,22,1,21,16,7,15
P06315,9,1,8,8,2,7
P07686,40,1,39,39,2,38
P12882,128,38,90,77,87,41
P13164,10,1,9,9,2,8
P13796,46,16,30,30,6,40
P14735,54,3,51,48,7,47
P15621,57,3,54,49,11,46
P16035,13,0,13,11,2,11
P17900,18,0,18,15,3,15
P25103,29,1,28,27,3,26
P26583,29,12,17,15,10,19
P31415,19,4,15,15,8,11
P33240,46,14,32,29,9,37
P35326,1,0,1,0,1,0
P49641,84,1,83,81,4,80
P51571,16,0,16,16,0,16
P53004,33,8,25,22,17,16
P53816,11,1,10,7,5,6
P60369,37,0,37,37,0,37
P62253,5,0,5,4,1,4
Q06330,43,4,39,33,12,31
Q13017,119,20,99,93,16,103
Q13563,100,20,80,75,39,61
Q13571,28,2,26,24,4,24
Q13671,88,18,70,66,8,80
Q14151,115,37,78,74,26,89
Q15326,48,10,38,34,12,36
Q5HYI8,20,3,17,14,7,13
Q5T200,300,109,191,177,58,242
Q5T700,15,0,15,14,1,14
Q5TZJ5,157,0,157,147,10,147
Q68D51,89,7,82,73,21,68
Q6A162,40,0,40,38,2,38
Q6UXN8,33,0,33,29,4,29
Q6ZU45,46,0,46,44,2,44
Q7Z4G1,5,0,5,5,0,5
Q86V24,26,0,26,26,0,26
Q86YS3,50,0,50,44,6,44
Q86YW5,28,0,28,27,1,27
Q8IWL1,11,0,11,9,2,9
Q8IWZ5,68,5,63,62,11,57
Q8IX30,59,3,56,53,9,50
Q8IZD9,188,6,182,163,27,161
Q8N687,11,0,11,11,0,11
Q8N6M5,18,1,17,13,6,12
Q8N8J0,23,0,23,21,2,21
Q8N8S7,69,25,44,42,10,59
Q8NEB5,15,0,15,15,0,15
Q8NI22,8,1,7,7,2,6
Q8TC71,72,11,61,57,26,46
Q8TEY5,39,5,34,33,11,28
Q8WTR7,78,1,77,68,11,67
Q8WU17,52,4,48,47,1,51
Q8WVZ9,69,4,65,59,14,55
Q92833,130,20,110,99,47,83
Q96GQ7,49,14,35,34,27,22
Q96GU1,11,4,7,6,9,2
Q96NU7,19,0,19,17,2,17
Q96Q35,28,0,28,25,3,25
Q96S16,14,1,13,13,2,12
Q9BR46,20,0,20,20,0,20
Q9BSF0,4,1,3,3,2,2
Q9BTE7,20,3,17,16,3,17
Q9BZX4,9,0,9,7,2,7
Q9H0N5,8,0,8,8,0,8
Q9H1Z8,4,0,4,2,2,2
Q9H269,51,1,50,45,7,44
Q9H341,21,0,21,20,1,20
Q9H9D4,64,7,57,48,23,41
Q9HAW7,34,1,33,33,2,32
Q9NPJ4,16,0,16,13,3,13
Q9NWU5,10,0,10,9,1,9
Q9NX76,13,0,13,13,0,13
Q9P286,104,9,95,85,12,92
Q9UBT7,57,3,54,47,13,44
Q9UHV8,7,0,7,7,0,7
Q9UJQ1,20,0,20,18,2,18
Q9UK05,45,1,44,36,10,35
Q9UKB1,52,2,50,46,6,46
Q9ULQ0,62,5,57,51,16,46
Q9ULT8,310,48,262,243,31,279
Q9Y2T7,20,5,15,13,12,8
Q9Y3A0,13,1,12,12,2,11
Q9Y508,16,3,13,13,6,10
A0A0B4J238,7,0,7,7,0,7
A0A1B0GUJ8,8,0,8,7,1,7
A0A1W2PNU3,45,0,45,39,6,39
A6ND91,21,3,18,15,9,12
A8MWX3,41,0,41,34,7,34
D6RA61,39,0,39,34,5,34
O14764,37,1,36,32,6,31
O14832,21,3,18,17,5,16
O15015,176,16,160,140,50,126
O15405,64,1,63,59,6,58
O43166,375,118,257,236,71,304
O43822,31,4,27,23,12,19
O75127,39,1,38,33,7,32
O75390,34,3,31,30,7,27
O75964,6,2,4,4,2,4
O94778,11,0,11,10,1,10
O94885,196,56,140,127,37,159
P00558,38,17,21,21,10,28
P03923,9,0,9,8,1,8
P0DW85,6,0,6,6,0,6
P13533,132,36,96,91,73,59
P16050,31,2,29,26,5,26
P17655,44,6,38,33,17,27
P23368,24,0,24,22,2,22
P26641,32,7,25,24,1,31
P32121,25,1,24,18,6,19
P32519,76,14,62,58,6,70
P52179,172,19,153,138,47,125
P53673,14,1,13,11,4,10
P61221,38,9,29,26,21,17
P62333,21,5,16,16,8,13
P62879,31,4,27,26,9,22
P63267,36,12,24,21,27,9
P68032,34,11,23,20,25,9
Q02878,23,9,14,12,20,3
Q14978,196,81,115,113,18,178
Q15125,8,0,8,8,0,8
Q15858,172,7,165,142,37,135
Q49A17,32,0,32,30,2,30
Q5BJF2,10,1,9,9,2,8
Q5JV73,205,6,199,171,38,167
Q5QGS0,192,4,188,164,30,162
Q5VT06,484,85,399,346,71,413
Q5VWJ9,40,11,29,28,9,31
Q5VZ72,11,0,11,11,0,11
Q5XUX0,27,2,25,24,5,22
Q6ICH7,23,0,23,23,0,23
Q6NT55,29,0,29,26,3,26
Q6P461,37,0,37,35,2,35
Q6UWU4,15,0,15,13,2,13
Q6UXF7,29,0,29,26,3,26
Q6ZQN5,28,0,28,24,4,24
Q6ZS72,29,0,29,27,2,27
Q7Z2Y8,187,0,187,167,20,167
Q7Z7M0,222,2,220,201,23,199
Q86X19,12,0,12,10,2,10
Q8IVY1,4,0,4,4,0,4
Q8IXQ5,34,2,32,32,4,30
Q8IY21,128,6,122,109,21,107
Q8IYL9,22,1,21,21,2,20
Q8N3C0,143,15,128,123,33,110
Q8N5U1,14,0,14,14,0,14
Q8NGC6,21,0,21,21,0,21
Q8NH87,34,1,33,31,4,30
Q8TCQ1,25,0,25,23,2,23
Q8WUW1,5,0,5,5,0,5
Q8WXI2,115,10,105,92,33,82
Q92771,66,2,64,55,13,53
Q969W8,36,0,36,31,5,31
Q96A59,21,1,20,18,4,17
Q96CB9,29,2,27,26,1,28
Q96D31,38,6,32,31,5,33
Q96HE7,35,5,30,28,12,23
Q96L50,36,2,34,33,5,31
Q96LR4,13,0,13,13,0,13
Q96NG5,39,0,39,37,2,37
Q96NT1,7,2,5,5,2,5
Q96PS6,11,0,11,11,0,11
Q99666,219,54,165,137,122,97
Q99678,21,0,21,20,1,20
Q9BRJ7,12,1,11,10,3,9
Q9BZ81,19,0,19,19,0,19
Q9BZY9,36,1,35,33,4,32
Q9GZN4,23,0,23,21,2,21
Q9GZY0,63,2,61,53,12,51
Q9H0H3,52,5,47,44,3,49
Q9H2U1,68,7,61,57,8,60
Q9HAU6,14,0,14,14,0,14
Q9HB65,36,0,36,30,6,30
Q9NQA3,37,1,36,31,7,30
Q9NRH3,40,5,35,33,12,28
Q9NYQ3,19,0,19,18,1,18
Q9P227,200,46,154,128,42,158
Q9P2W7,13,0,13,11,2,11
Q9UFW8,15,4,11,11,8,7
Q9UJT0,42,0,42,38,4,38
Q9Y303,21,0,21,21,0,21
Q9Y592,37,1,36,32,6,31
Q9Y5E3,66,1,65,62,3,63
Q9Y6W6,45,1,44,43,3,42
A0A0B4J249,10,0,10,7,3,7
A0A0B4J266,12,0,12,10,2,10
A0A2R8Y4Y8,11,0,11,10,1,10
A0A494C071,189,0,189,181,8,181
A0A6I8PU40,2,0,2,2,0,2
A6NCS6,10,0,10,10,0,10
A6NEV1,23,0,23,20,3,20
A6NLC5,30,0,30,24,6,24
A8K4G0,14,0,14,13,1,13
A8MVX0,76,0,76,65,11,65
B2RXH2,32,1,31,27,6,26
O14713,39,10,29,27,2,37
O14717,25,0,25,23,2,23
O14772,54,1,53,49,6,48
O15255,26,1,25,23,4,22
O15455,78,2,76,72,4,74
O43292,37,2,35,33,6,31
O43745,12,2,10,9,5,7
O75204,16,1,15,14,3,13
O75912,85,3,82,74,14,71
O75937,13,4,9,8,3,10
P00488,43,0,43,39,4,39
P01705,19,0,19,18,1,18
P07306,23,1,22,20,2,21
P17509,24,4,20,17,3,21
P22061,12,1,11,10,3,9
P22234,41,11,30,30,6,35
P23946,16,1,15,15,2,14
P33241,48,16,32,30,4,44
P34947,31,2,29,25,4,27
P40967,60,0,60,50,10,50
P49757,74,19,55,53,38,36
P49810,33,7,26,23,13,20
P53602,33,4,29,28,7,26
P53992,100,10,90,84,12,88
P56748,18,4,14,12,8,10
P57730,3,0,3,3,0,3
P62258,24,10,14,14,18,6
Q01459,25,0,25,23,2,23
Q02413,108,11,97,90,25,83
Q0VF96,136,26,110,97,61,75
Q13347,28,4,24,21,11,17
Q14050,21,0,21,20,1,20
Q15025,55,14,41,37,8,47
Q15436,56,3,53,47,10,46
Q15699,40,6,34,32,14,26
Q16538,55,0,55,49,6,49
Q494R0,11,0,11,10,1,10
Q567U6,49,9,40,31,27,22
Q58FF7,46,6,40,31,21,25
Q5SRE7,26,2,24,23,3,23
Q5T5A8,16,0,16,14,2,14
Q5T870,3,0,3,3,0,3
Q6PCB0,34,0,34,29,5,29
Q6QHF9,30,0,30,27,3,27
Q6S5H5,43,1,42,34,8,35
Q6ZNX1,23,0,23,20,3,20
Q6ZP80,16,0,16,14,2,14
Q6ZUT9,97,9,88,82,24,73
Q701N4,34,0,34,30,4,30
Q7L7X3,91,16,75,73,10,81
Q8IZD6,53,0,53,51,2,51
Q8N1G2,87,18,69,67,6,81
Q8N264,93,16,77,69,36,57
Q8N9B5,100,21,79,74,41,59
Q8NAN2,65,3,62,55,13,52
Q8NCU7,25,0,25,23,2,23
Q8NFM7,69,0,69,59,10,59
Q8NGN4,25,0,25,24,1,24
Q8NHP7,35,0,35,26,9,26
Q8TB52,77,5,72,68,6,71
Q8WU67,35,0,35,32,3,32
Q969P5,26,1,25,24,3,23
Q96A00,18,7,11,11,2,16
Q96H96,21,0,21,20,1,20
Q96KN8,21,0,21,19,2,19
Q96LU5,14,0,14,13,1,13
Q96MC2,47,0,47,41,6,41
Q96MV8,20,0,20,18,2,18
Q96QD9,23,6,17,16,5,18
Q96SY0,33,3,30,26,10,23
Q9BPZ7,67,12,55,48,9,58
Q9BVG8,82,15,67,63,34,48
Q9BYE9,114,2,112,104,12,102
Q9H2W2,19,0,19,18,1,18
Q9H2W6,17,2,15,14,5,12
Q9H7H0,30,0,30,28,2,28
Q9H8S9,11,2,9,9,2,9
Q9HC52,47,12,35,33,6,41
Q9NRX6,1,0,1,0,1,0
Q9NTN3,21,0,21,18,3,18
Q9NUM3,24,0,24,24,0,24
Q9UHF0,13,0,13,11,2,11
Q9UIR0,36,0,36,34,2,34
Q9UKY0,5,0,5,5,0,5
Q9UQ52,99,2,97,94,5,94
Q9Y259,31,3,28,24,10,21
Q9Y2P7,74,2,72,57,19,55
Q9Y2Y8,14,1,13,12,3,11
Q9Y6Q1,32,0,32,30,2,30
A0A075B6S2,16,0,16,15,1,15
A0A1W2PPG7,1,0,1,1,0,1
A0PJX0,14,0,14,13,1,13
A6NFR6,50,1,49,45,6,44
A6NH13,16,0,16,15,1,15
A6NIV6,34,0,34,31,3,31
A6NKD2,16,0,16,15,1,15
A8MU46,40,0,40,35,5,35
B2RC85,76,5,71,63,18,58
O14668,21,6,15,15,8,13
O15265,166,27,139,130,23,143
O43252,19,3,16,15,7,12
O43678,4,0,4,4,0,4
O75414,10,0,10,8,2,8
O75626,87,11,76,67,31,56
O76041,92,8,84,72,28,64
O94919,41,4,37,35,10,31
P01266,273,5,268,241,37,236
P03950,9,1,8,8,2,7
P04234,9,1,8,8,0,9
P05305,19,2,17,16,5,14
P07438,4,0,4,4,0,4
P08708,9,4,5,5,8,1
P14209,14,1,13,10,5,9
P15529,29,0,29,26,3,26
P23219,30,0,30,29,1,29
P25685,26,8,18,17,17,9
P28482,21,6,15,14,3,18
P31930,35,4,31,28,9,26
P35613,39,8,31,28,5,34
P41225,42,3,39,37,8,34
P51649,37,7,30,25,19,18
P57077,6,0,6,6,0,6
P61550,54,0,54,52,2,52
P61916,18,3,15,14,5,13
P62324,20,2,18,15,7,13
Q0D2K0,35,0,35,32,3,32
Q13093,27,0,27,23,4,23
Q13642,13,1,12,12,2,11
Q13702,28,0,28,24,4,24
Q14457,31,7,24,22,16,15
Q14590,75,1,74,70,4,71
Q14676,298,100,198,190,26,272
Q16527,11,2,9,8,5,6
Q3SY56,35,6,29,29,10,25
Q52M75,6,0,6,6,0,6
Q53H80,28,8,20,19,1,27
Q5GAN6,14,0,14,13,1,13
Q6IA69,55,2,53,49,8,47
Q6UWI4,30,0,30,27,3,27
Q6UX27,31,0,31,26,5,26
Q6UXL0,21,0,21,21,0,21
Q6ZSG2,39,0,39,37,2,37
Q7Z2V1,37,0,37,31,6,31
Q7Z5L4,21,4,17,14,3,18
Q86T82,133,18,115,101,22,111
Q86W42,27,0,27,25,2,25
Q86WC6,8,0,8,6,2,6
Q8N413,17,0,17,15,2,15
Q8N4N8,48,3,45,40,11,37
Q8N7C4,23,0,23,19,4,19
Q8NE71,51,17,34,33,9,42
Q8NGI7,28,0,28,26,2,26
Q8NGK9,27,0,27,26,1,26
Q8TF09,4,0,4,4,0,4
Q92600,19,1,18,17,3,16
Q96C03,28,1,27,24,5,23
Q96JL9,57,3,54,49,9,48
Q96LB9,19,0,19,17,2,17
Q96M29,27,0,27,26,1,26
Q96NK8,25,0,25,23,2,23
Q96PC5,130,0,130,105,25,105
Q96S59,80,12,68,66,10,70
Q99062,71,3,68,62,6,65
Q9BSE2,29,2,27,27,0,29
Q9BUA3,46,14,32,30,26,20
Q9C0D6,168,31,137,124,71,97
Q9C0I9,37,1,36,32,6,31
Q9H1H9,209,32,177,157,36,173
Q9HC21,22,1,21,19,4,18
Q9NQ89,46,3,43,40,7,39
Q9NRJ7,64,0,64,59,5,59
Q9NTX9,49,1,48,41,9,40
Q9NWS8,33,1,32,27,5,28
Q9NWT1,38,6,32,29,13,25
Q9NYW0,25,0,25,22,3,22
Q9NZP0,24,0,24,23,1,23
Q9NZW5,36,6,30,27,5,31
Q9P109,34,0,34,32,2,32
Q9P260,125,27,98,91,59,66
Q9UJ04,23,1,22,20,4,19
Q9UKG4,49,0,49,45,4,45
Q9ULI0,173,34,139,130,73,100
Q9ULJ8,131,21,110,103,47,84
Q9Y217,63,8,55,50,7,56
Q9Y257,19,0,19,16,3,16
Q9Y2K5,140,21,119,108,51,89
Q9Y462,54,4,50,41,9,45
Q9Y614,28,2,26,23,7,21
A0A0B4J277,11,0,11,11,0,11
A0A0J9YX94,29,0,29,25,4,25
A0A2R8YCY7,22,0,22,19,3,19
A8MV23,36,0,36,35,1,35
A8MYV0,12,0,12,11,1,11
B1ANY3,27,0,27,27,0,27
C9J069,82,12,70,63,31,51
C9JUS6,6,0,6,6,0,6
O00300,26,1,25,21,6,20
O14681,43,7,36,33,17,26
O14986,58,6,52,49,15,43
O15031,129,5,124,115,17,112
O43318,80,20,60,58,10,70
O43719,98,40,58,57,15,83
O60927,14,7,7,7,2,12
O75717,136,30,106,101,13,123
O94772,15,0,15,11,4,11
O94779,123,2,121,111,14,109
O95025,54,3,51,49,8,46
O95267,78,9,69,66,17,61
O95777,10,4,6,5,9,1
O95858,12,0,12,12,0,12
P01589,18,0,18,18,0,18
P05549,49,12,37,36,25,24
P09132,7,0,7,6,1,6
P0CG31,59,6,53,48,15,44
P0DV75,44,0,44,35,9,35
P20132,21,1,20,17,5,16
P22891,24,0,24,20,4,20
P23469,35,3,32,31,7,28
P29122,76,1,75,69,8,68
P29144,100,9,91,85,20,80
P32004,109,13,96,87,13,96
P35680,76,8,68,64,20,56
P36405,15,5,10,9,9,6
P36969,6,0,6,6,0,6
P48061,4,0,4,4,0,4
P49336,28,2,26,22,8,20
P50238,3,1,2,2,2,1
P51608,72,22,50,45,7,65
P53582,21,1,20,15,7,14
Q01432,63,10,53,47,24,39
Q02297,90,2,88,74,18,72
Q02880,161,47,114,109,87,74
Q03252,105,54,51,69,90,15
Q0D2J5,31,0,31,27,4,27
Q13296,5,0,5,5,0,5
Q13418,25,5,20,16,4,21
Q14CZ7,44,0,44,38,6,38
Q15937,58,4,54,47,13,45
Q16539,22,4,18,16,2,20
Q494R4,7,0,7,5,2,5
Q58FF6,37,0,37,30,7,30
Q5SRD1,5,0,5,5,0,5
Q5SZI1,26,1,25,23,4,22
Q5T3Y7,9,0,9,7,2,7
Q5TCH4,34,1,33,32,3,31
Q5VT99,27,0,27,25,2,25
Q66K64,61,8,53,46,23,38
Q6K0P9,50,1,49,41,8,42
Q6MZQ0,39,4,35,33,10,29
Q6NSJ2,50,7,43,39,18,32
Q6P575,14,0,14,12,2,12
Q6PG37,41,0,41,37,4,37
Q6ZMT9,72,1,71,66,7,65
Q86X53,39,6,33,32,1,38
Q8IW93,87,9,78,70,24,63
Q8N7Q2,15,0,15,14,1,14
Q8N7X2,31,0,31,26,5,26
Q8NBL1,27,1,26,23,5,22
Q8NCB2,32,1,31,29,2,30
Q8NEY4,34,3,31,29,8,26
Q8TDI7,87,4,83,74,15,72
Q8TF62,84,3,81,80,5,79
Q92733,48,14,34,32,8,40
Q96A28,33,0,33,30,3,30
Q96M15,14,0,14,14,0,14
Q96P65,21,1,20,19,3,18
Q96T52,12,0,12,11,1,11
Q9BQE4,13,1,12,10,2,11
Q9BQW3,52,0,52,48,4,48
Q9BT73,10,1,9,9,2,8
Q9BX79,53,3,50,46,8,45
Q9BXT6,97,3,94,90,10,87
Q9H161,47,5,42,35,17,30
Q9H1R2,20,0,20,20,0,20
Q9H347,53,0,53,45,8,45
Q9H7B7,4,0,4,3,1,3
Q9H9Q4,32,7,25,23,12,20
Q9HAY2,11,1,10,10,2,9
Q9NPF4,15,0,15,14,1,14
Q9NQX6,28,0,28,24,4,24
Q9NXH9,53,8,45,41,4,49
Q9UBY9,23,0,23,21,2,21
Q9UJ37,29,0,29,26,3,26
Q9UNA0,74,3,71,58,17,57
Q9UQN3,24,9,15,14,1,23
Q9Y6H6,8,1,7,7,0,8
Q9Y6N9,40,6,34,29,15,25
W6CW81,11,0,11,9,2,9
A0A096LPK9,15,0,15,12,3,12
A0A0A6YYK1,10,0,10,9,1,9
A0A1B0GUU1,41,0,41,34,7,34
A1L0T0,28,0,28,26,2,26
A6H8Z2,42,0,42,38,4,38
A6NDR6,26,0,26,24,2,24
A6NFN3,12,1,11,11,0,12
O00505,37,8,29,29,0,37
O14904,23,0,23,19,4,19
O15553,72,6,66,62,16,56
O43300,42,0,42,36,6,36
O60516,4,1,3,3,2,2
O75348,5,1,4,3,3,2
O75530,41,5,36,32,14,27
P07357,51,5,46,42,14,37
P09237,17,0,17,14,3,14
P0DMW2,3,0,3,3,0,3
P10721,89,11,78,71,9,80
P12273,4,0,4,3,1,3
P13804,33,10,23,21,22,11
P18583,440,103,337,315,48,392
P18859,9,2,7,5,6,3
P20336,18,2,16,15,5,13
P26374,63,4,59,58,5,58
P35498,159,11,148,129,39,120
P43243,133,55,78,77,99,34
P43364,46,10,36,32,24,22
P50458,33,0,33,32,1,32
P55083,20,0,20,20,0,20
P55789,12,3,9,8,7,5
P56182,28,8,20,20,14,14
P59551,23,0,23,23,0,23
P59817,62,0,62,58,4,58
P67870,9,3,6,6,6,3
P78527,399,73,326,309,41,358
Q09472,226,33,193,178,79,147
Q13011,36,10,26,25,19,17
Q14028,84,2,82,67,19,65
Q15642,70,18,52,47,9,61
Q52WX2,18,0,18,17,1,17
Q5EBM4,9,0,9,8,1,8
Q5T9Z0,16,0,16,15,1,15
Q6BCY4,11,1,10,8,2,9
Q6BDI9,16,0,16,13,3,13
Q6P531,43,0,43,42,1,42
Q6UVJ0,59,10,49,47,2,57
Q6UWM5,13,0,13,12,1,12
Q6UWR7,29,1,28,24,6,23
Q6ZN54,30,1,29,24,7,23
Q6ZQW0,26,0,26,22,4,22
Q86WA6,12,0,12,11,1,11
Q86XT2,15,1,14,13,3,12
Q8IUR6,65,2,63,57,10,55
Q8IXH8,59,0,59,53,6,53
Q8IXQ4,39,5,34,29,7,32
Q8IYM9,46,5,41,39,12,34
Q8N0V4,54,0,54,53,1,53
Q8N6K7,27,1,26,23,5,22
Q8NEG7,41,2,39,34,9,32
Q8NGG4,31,0,31,30,1,30
Q8NGK2,17,0,17,17,0,17
Q8NH50,23,0,23,23,0,23
Q8TED4,36,0,36,34,2,34
Q8WXI7,2689,45,2644,2475,251,2438
Q92922,77,17,60,56,10,67
Q96A05,9,0,9,7,2,7
Q96AE7,78,3,75,68,13,65
Q96C55,23,3,20,18,8,15
Q96CN7,19,1,18,17,3,16
Q96PC3,7,1,6,6,0,7
Q96PV6,86,10,76,65,15,71
Q96QT6,115,20,95,88,11,104
Q99942,10,2,8,8,4,6
Q9BWX1,34,0,34,29,5,29
Q9BYQ0,16,0,16,16,0,16
