,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q8NGP3,23,0,23,0,8,0
Q8NGR5,31,1,30,0,2,0
Q8NH02,26,0,26,0,0,0
Q8TAM6,25,2,23,2,12,0
Q8TDM6,255,65,190,63,192,0
Q8WTS6,26,3,23,3,9,0
Q8WUI4,104,17,87,17,55,0
Q96G42,50,3,47,2,26,0
Q96GA3,56,20,36,17,39,0
Q96I45,5,0,5,0,2,0
Q96IT6,1,0,1,0,0,0
Q96J42,27,0,27,0,7,0
Q96LL3,8,0,8,0,4,0
Q96N76,38,0,38,0,19,0
Q96P16,33,7,26,3,14,0
Q96PE3,82,6,76,4,33,0
Q99426,28,8,20,8,21,0
Q9BQ08,14,0,14,0,7,0
Q9BZG2,20,0,20,0,8,0
Q9GZX5,41,2,39,2,20,0
Q9H0C2,23,3,20,1,8,0
Q9H379,4,0,4,0,2,0
Q9H672,17,0,17,0,5,0
Q9H6H4,29,8,21,8,22,0
Q9NRF9,16,6,10,6,13,0
Q9NVF7,38,10,28,9,25,0
Q9NXX6,37,10,27,8,24,0
Q9NZB8,51,1,50,0,28,0
Q9NZI6,40,3,37,2,15,0
Q9P2E7,90,2,88,1,37,0
Q9UBF9,55,4,51,2,19,0
Q9UGT4,68,0,68,0,19,0
Q9UHL4,22,0,22,0,8,0
Q9UJ96,34,0,34,0,9,0
Q9Y5M8,28,5,23,4,15,0
Q9Y6N7,175,20,155,17,94,0
A0A075B7B8,14,0,14,0,1,0
A0A087WUV0,48,0,48,0,20,0
A0A0B4J2F2,64,0,64,0,29,0
A0A1B0GU29,10,0,10,0,3,0
A0A1B0GW15,2,0,2,0,0,0
A6NDY2,44,2,42,2,18,0
A6NJW9,16,0,16,0,2,0
A8MUU9,89,7,82,7,82,0
A8MVJ9,14,0,14,0,7,0
O14638,54,0,54,0,14,0
O14926,32,0,32,0,13,0
O75844,36,4,32,2,8,0
O94762,86,6,80,5,44,0
O95239,127,38,89,21,56,0
P01880,42,0,42,0,16,0
P07902,22,1,21,1,7,0
P0C6S8,27,0,27,0,10,0
P0C879,15,0,15,0,9,0
P0DKL9,6,0,6,0,3,0
P0DMU3,18,0,18,0,9,0
P10092,14,0,14,0,7,0
P11498,61,6,55,5,39,0
P12314,33,2,31,1,16,0
P12956,63,21,42,12,26,0
P15248,11,0,11,0,3,0
P16144,204,55,149,26,85,0
P19484,66,21,45,14,37,0
P42356,183,11,172,10,78,0
P48448,25,0,25,0,11,0
P49662,31,5,26,1,10,0
P51148,14,5,9,5,12,0
P51168,44,1,43,1,16,0
P60323,12,0,12,0,8,0
P60410,51,2,49,0,3,0
P60981,12,4,8,4,9,0
P62277,15,7,8,3,6,0
P78509,319,1,318,1,89,0
P98173,17,0,17,0,10,0
Q13477,32,0,32,0,16,0
Q14242,24,2,22,2,13,0
Q15003,86,30,56,22,55,0
Q15048,33,0,33,0,17,0
Q15843,3,1,2,1,3,0
Q16777,3,0,3,0,2,0
Q4G0P3,367,8,359,5,133,0
Q5GJ75,20,0,20,0,10,0
Q5JSS6,3,0,3,0,1,0
Q5PRF9,99,28,71,19,53,0
Q6H9L7,36,0,36,0,18,0
Q6NWY9,72,9,63,8,40,0
Q6UWL6,57,0,57,0,24,0
Q6ZRP5,18,0,18,0,4,0
Q6ZSN1,15,0,15,0,13,0
Q6ZUG5,35,0,35,0,14,0
Q7L0L9,18,1,17,0,9,0
Q7L2R6,41,0,41,0,16,0
Q86WI0,18,0,18,0,3,0
Q8N0Z8,24,4,20,4,15,0
Q8N114,16,0,16,0,6,0
Q8N163,80,19,61,18,51,0
Q8N442,39,0,39,0,17,0
Q8N4K4,7,0,7,0,2,0
Q8NBZ9,15,0,15,0,12,0
Q8NFK1,22,0,22,0,7,0
Q8NH61,36,2,34,1,10,0
Q8NHZ8,7,3,4,3,7,0
Q8TAB3,127,10,117,7,44,0
Q92565,44,1,43,1,23,0
Q93077,3,0,3,0,2,0
Q969Z3,15,0,15,0,7,0
Q96A25,27,1,26,0,6,0
Q96CE8,19,0,19,0,1,0
Q96GG9,15,2,13,1,6,0
Q96I99,15,1,14,0,5,0
Q96JM7,66,14,52,11,32,0
Q96LX8,43,3,40,0,15,0
Q96M85,14,0,14,0,6,0
Q96NJ1,20,1,19,1,11,0
Q99707,60,1,59,1,20,0
Q9BRS2,47,11,36,10,34,0
Q9BZB8,74,4,70,4,38,0
Q9H3N8,47,0,47,0,18,0
Q9H4A3,373,48,325,45,184,0
Q9H583,185,20,165,19,74,0
Q9H7F0,91,8,83,7,33,0
Q9H9V4,9,0,9,0,3,0
Q9HCS5,87,20,67,17,62,0
Q9N2K0,66,0,66,0,19,0
Q9NRB3,28,0,28,0,16,0
Q9P127,41,1,40,1,24,0
Q9P2K2,47,0,47,0,16,0
Q9UBB4,33,5,28,2,13,0
Q9UIM3,19,1,18,1,12,0
Q9UNN5,62,8,54,8,33,0
Q9Y2B4,25,0,25,0,10,0
Q9Y4F9,130,18,112,18,78,0
Q9Y4P1,30,4,26,4,19,0
Q9Y5E8,70,0,70,0,14,0
Q9Y603,13,0,13,0,3,0
A0A075B759,9,0,9,0,5,0
A0A0A6YYK4,9,0,9,0,5,0
A0A0J9YXQ4,25,0,25,0,9,0
A6NKX1,10,0,10,0,2,0
B4DX44,30,2,28,2,11,0
C9JXX5,8,0,8,0,6,0
O00574,25,0,25,0,8,0
O14894,10,0,10,0,0,0
O15213,38,4,34,4,19,0
O15504,83,12,71,8,42,0
O43543,35,2,33,1,13,0
O60318,230,20,210,16,119,0
O60565,15,4,11,4,12,0
O75157,101,10,91,9,50,0
O75173,62,4,58,4,27,0
O75475,58,25,33,22,49,0
O94813,106,2,104,2,34,0
O94906,51,7,44,5,21,0
P01008,36,2,34,2,14,0
P01215,8,0,8,0,0,0
P14920,13,0,13,0,2,0
P18146,100,6,94,4,44,0
P21728,46,0,46,0,14,0
P24311,4,0,4,0,2,0
P29558,47,6,41,3,20,0
P30876,74,9,65,9,41,0
P54315,30,0,30,0,10,0
P55199,82,20,62,16,46,0
P56159,44,0,44,0,15,0
P60953,9,0,9,0,3,0
P61158,26,6,20,3,10,0
P78413,45,3,42,3,25,0
P80108,77,0,77,0,33,0
P86496,8,0,8,0,3,0
Q05823,45,3,42,3,26,0
Q11203,25,1,24,1,8,0
Q13523,184,68,116,51,125,0
Q14654,22,0,22,0,7,0
Q15528,17,0,17,0,6,0
Q15819,12,3,9,2,8,0
Q3LI63,1,0,1,0,0,0
Q3ZCW2,13,3,10,2,7,0
Q4VC05,36,8,28,3,20,0
Q4VXA5,20,0,20,0,3,0
Q5SQH8,25,2,23,1,9,0
Q5T4D3,49,1,48,0,9,0
Q6ZRP7,60,7,53,6,22,0
Q6ZUF6,26,0,26,0,13,0
Q7L311,45,4,41,3,23,0
Q7Z2D5,92,0,92,0,44,0
Q86UE8,86,26,60,23,62,0
Q86XF7,20,0,20,0,6,0
Q8IUC2,4,0,4,0,2,0
Q8IY50,29,1,28,1,6,0
Q8IYS4,54,2,52,2,31,0
Q8IZR5,26,6,20,3,8,0
Q8N0U2,23,0,23,0,6,0
Q8N8M0,22,0,22,0,11,0
Q8NB14,111,2,109,2,41,0
Q8NBS9,22,3,19,1,8,0
Q8NC44,66,15,51,15,46,0
Q8NF64,93,7,86,6,45,0
Q8TAK6,26,1,25,0,8,0
Q8TF74,56,14,42,12,42,0
Q8WVZ1,21,0,21,0,5,0
Q8WVZ7,21,0,21,0,8,0
Q969Y2,34,0,34,0,17,0
Q96EH8,8,0,8,0,2,0
Q96EQ8,16,0,16,0,7,0
Q96F44,26,3,23,2,13,0
Q96JJ3,52,5,47,4,27,0
Q96K31,34,1,33,1,17,0
Q96KA5,33,1,32,1,13,0
Q96KJ9,6,0,6,0,4,0
Q96KR7,59,3,56,3,48,0
Q96RD6,32,2,30,1,17,0
Q9BVX2,20,0,20,0,4,0
Q9BW11,15,0,15,0,13,0
Q9BXI2,19,0,19,0,6,0
Q9BYC9,4,1,3,0,2,0
Q9GZS3,30,0,30,0,12,0
Q9H0C5,31,2,29,2,14,0
Q9H2F3,10,0,10,0,5,0
Q9HA92,19,0,19,0,10,0
Q9HC07,13,1,12,0,4,0
Q9NP94,23,0,23,0,7,0
Q9NRJ1,7,0,7,0,1,0
Q9NXG0,129,11,118,8,80,0
Q9NZL6,84,2,82,2,41,0
Q9P121,28,0,28,0,8,0
Q9P1U0,8,0,8,0,4,0
Q9UBT3,11,0,11,0,4,0
Q9UBX2,23,0,23,0,9,0
Q9UGU5,98,17,81,15,66,0
Q9UIU6,112,7,105,7,55,0
Q9ULX7,27,2,25,2,13,0
Q9Y3D0,9,0,9,0,5,0
Q9Y3D2,16,1,15,1,10,0
Q9Y4P8,42,5,37,5,23,0
A0A0J9YXX1,16,0,16,0,4,0
A0A590UK24,13,0,13,0,8,0
A0ZSE6,6,0,6,0,1,0
A1A4G5,25,2,23,2,16,0
A4UGR9,331,14,317,12,185,0
A8K8P3,64,3,61,2,26,0
C9J302,21,0,21,0,11,0
O00182,29,2,27,2,8,0
O14625,3,0,3,0,1,0
O15550,146,11,135,7,70,0
O60285,89,15,74,10,53,0
O75467,58,7,51,6,27,0
O75828,17,5,12,5,12,0
O94808,47,4,43,3,18,0
O95866,21,3,18,2,11,0
P11055,120,15,105,15,66,0
P14649,9,2,7,2,7,0
P16403,25,11,14,5,12,0
P20160,20,0,20,0,11,0
P31629,399,64,335,49,231,0
P38570,98,3,95,3,40,0
P41219,58,17,41,9,35,0
P42704,101,22,79,8,34,0
P43356,25,0,25,0,7,0
P48052,35,0,35,0,14,0
P49771,17,0,17,0,4,0
P52701,147,33,114,24,81,0
P53609,35,2,33,2,9,0
P55735,40,8,32,8,24,0
P58658,39,0,39,0,14,0
P59090,3,0,3,0,1,0
P78412,41,2,39,2,20,0
P78539,27,0,27,0,10,0
Q04743,24,0,24,0,11,0
Q06546,28,3,25,3,12,0
Q08170,153,40,113,28,117,0
Q10570,105,8,97,7,48,0
Q12794,23,0,23,0,9,0
Q13332,128,5,123,5,60,0
Q13427,161,45,116,33,112,0
Q14149,90,17,73,15,51,0
Q14568,30,10,20,10,22,0
Q14789,331,60,271,43,191,0
Q15648,378,101,277,67,228,0
Q5JUK2,42,0,42,0,15,0
Q5T752,20,0,20,0,3,0
Q5VYV7,59,10,49,7,33,0
Q658L1,29,0,29,0,15,0
Q6UXT9,34,0,34,0,15,0
Q6W2J9,226,45,181,34,130,0
Q7LC44,20,0,20,0,8,0
Q7Z5B4,24,0,24,0,14,0
Q7Z5J8,102,2,100,0,31,0
Q7Z628,73,18,55,17,56,0
Q86VG3,15,0,15,0,7,0
Q86WW8,4,0,4,0,2,0
Q86WX3,6,0,6,0,3,0
Q86Y27,3,0,3,0,0,0
Q8N109,43,0,43,0,18,0
Q8N5U6,105,9,96,6,57,0
Q8N8C0,19,0,19,0,3,0
Q8NFW9,111,16,95,14,74,0
Q8NG27,95,17,78,12,58,0
Q8NGF1,23,0,23,0,6,0
Q8NGZ0,32,0,32,0,2,0
Q8NHJ6,49,4,45,4,28,0
Q8TC94,28,0,28,0,15,0
Q8WVF2,10,0,10,0,1,0
Q8WVV5,39,2,37,1,13,0
Q8WY64,41,2,39,1,18,0
Q92499,46,9,37,8,25,0
Q92841,61,17,44,10,28,0
Q92968,43,2,41,2,17,0
Q93034,43,3,40,3,19,0
Q96BR9,61,6,55,4,31,0
Q96NY7,44,3,41,3,26,0
Q96S95,4,0,4,0,2,0
Q99687,29,0,29,0,9,0
Q9BT76,17,0,17,0,5,0
Q9BV19,11,2,9,2,7,0
Q9BZQ2,42,1,41,0,19,0
Q9C0F0,312,6,306,6,141,0
Q9H967,72,1,71,0,32,0
Q9H9S5,14,0,14,0,5,0
Q9HC24,18,0,18,0,3,0
Q9NPD5,74,3,71,2,16,0
Q9NT99,51,2,49,0,19,0
Q9P0B6,10,2,8,2,6,0
Q9P0J7,60,17,43,8,26,0
Q9P0N8,19,0,19,0,6,0
Q9UIA0,24,2,22,2,11,0
Q9UJZ1,38,10,28,9,27,0
Q9ULE6,60,5,55,2,19,0
Q9UPY5,37,3,34,3,13,0
Q9Y267,45,0,45,0,12,0
Q9Y287,7,0,7,0,2,0
Q9Y5B9,91,23,68,22,65,0
Q9Y6X8,85,11,74,6,45,0
A0A075B6T6,15,0,15,0,3,0
A0A3B3IS91,6,0,6,0,4,0
A1A5D9,56,12,44,12,45,0
A6NNA5,21,0,21,0,10,0
H7BZ55,102,0,102,0,64,0
O00398,24,0,24,0,6,0
O15164,130,26,104,22,71,0
O43295,135,33,102,27,95,0
O60313,76,10,66,9,44,0
O75385,164,42,122,32,98,0
O75436,15,3,12,3,10,0
O75864,64,12,52,10,38,0
O76064,35,2,33,2,18,0
O94768,35,1,34,1,21,0
O95071,362,74,288,45,188,0
P09105,14,2,12,2,7,0
P0C7X3,30,0,30,0,13,0
P0DSO2,7,0,7,0,0,0
P0DTL4,16,0,16,0,2,0
P10266,51,0,51,0,15,0
P12829,4,0,4,0,4,0
P13762,17,0,17,0,4,0
P25713,6,1,5,1,3,0
P26885,7,0,7,0,3,0
P26951,23,1,22,1,8,0
P29590,113,33,80,23,63,0
P32248,34,6,28,6,16,0
P41162,64,11,53,10,44,0
P48553,135,15,120,11,55,0
P49910,49,5,44,3,19,0
P54756,85,4,81,2,28,0
P56279,5,0,5,0,2,0
P57739,28,3,25,3,9,0
P61236,7,0,7,0,3,0
P78317,20,5,15,3,10,0
Q08E93,2,0,2,0,1,0
Q13501,86,39,47,24,48,0
Q13554,69,23,46,19,49,0
Q13867,19,0,19,0,5,0
Q15390,35,8,27,5,20,0
Q15404,17,1,16,1,7,0
Q15691,13,3,10,3,8,0
Q16637,37,11,26,5,14,0
Q16799,86,10,76,5,43,0
Q495N2,39,0,39,0,9,0
Q4G176,35,0,35,0,11,0
Q5TB80,136,19,117,15,84,0
Q5U3C3,16,2,14,2,4,0
Q693B1,11,0,11,0,4,0
Q6NTE8,43,6,37,3,18,0
Q6UVK1,164,1,163,1,61,0
Q6ZN84,47,7,40,5,25,0
Q6ZRI6,115,21,94,17,63,0
Q6ZUX3,90,3,87,3,51,0
Q7Z3J2,84,7,77,2,26,0
Q7Z3Z3,49,0,49,0,26,0
Q7Z6M4,25,0,25,0,16,0
Q7Z7J5,18,0,18,0,6,0
Q8IXH6,22,2,20,2,14,0
Q8IZQ1,340,31,309,29,164,0
Q8N4G2,9,1,8,0,4,0
Q8N6C5,114,1,113,1,36,0
Q8N7M2,61,1,60,0,11,0
Q8N8D7,11,0,11,0,0,0
Q8N8H1,14,0,14,0,8,0
Q8NAA6,25,3,22,2,16,0
Q8NBI6,20,1,19,0,7,0
Q8NEV4,114,2,112,2,57,0
Q8NGN8,25,0,25,0,6,0
Q8NHU2,83,0,83,0,24,0
Q8NI77,84,13,71,12,44,0
Q8TBF4,23,5,18,3,8,0
Q8WUM4,66,12,54,12,48,0
Q8WWX9,2,0,2,0,1,0
Q92896,72,2,70,2,25,0
Q92989,30,4,26,3,10,0
Q96KN2,32,0,32,0,11,0
Q96LU7,83,0,83,0,30,0
Q99497,11,3,8,3,9,0
Q9BT67,21,6,15,6,13,0
Q9BYK8,163,8,155,7,71,0
Q9BYR3,16,0,16,0,0,0
Q9H0H9,6,0,6,0,2,0
Q9H2G4,56,8,48,8,31,0
Q9H7D0,166,29,137,24,84,0
Q9H7P6,35,8,27,5,18,0
Q9HCH5,135,23,112,22,94,0
Q9NRW7,47,7,40,4,21,0
Q9NW81,11,0,11,0,0,0
Q9NWH2,15,0,15,0,11,0
Q9P2D8,244,0,244,0,113,0
Q9UBF2,77,10,67,5,31,0
Q9UHN1,38,3,35,2,23,0
Q9UNL4,26,6,20,6,18,0
Q9Y2G5,28,0,28,0,7,0
Q9Y5S1,51,4,47,3,21,0
Q9Y5S9,10,4,6,4,8,0
Q9Y672,41,0,41,0,3,0
Q9Y6K0,32,4,28,3,10,0
Q9Y6Z4,13,0,13,0,2,0
A0A0A0MS06,7,0,7,0,0,0
A0A1W2PRG0,14,0,14,0,5,0
A8MQT2,50,2,48,2,28,0
B1APH4,31,0,31,0,15,0
B3SHH9,17,0,17,0,5,0
O14795,136,17,119,13,74,0
O60391,62,1,61,1,26,0
O75023,53,2,51,2,26,0
O75064,144,14,130,13,74,0
O75352,15,0,15,0,3,0
O95171,81,21,60,20,61,0
O95238,34,1,33,1,10,0
P05090,6,0,6,0,1,0
P07225,53,0,53,0,16,0
P0CG04,13,0,13,0,8,0
P0CG24,28,0,28,0,4,0
P0DP09,17,0,17,0,6,0
P0DP71,6,0,6,0,4,0
P0DPA3,17,0,17,0,9,0
P10415,18,3,15,1,4,0
P11168,46,3,43,2,10,0
P18065,12,1,11,1,7,0
P18545,2,0,2,0,0,0
P19793,53,8,45,4,26,0
P25101,35,7,28,5,13,0
P28332,26,2,24,1,9,0
P30281,26,6,20,4,16,0
P35225,11,0,11,0,4,0
P36543,5,0,5,0,2,0
P40198,16,0,16,0,8,0
P40337,18,7,11,7,16,0
P48728,27,4,23,4,9,0
P49005,42,7,35,7,28,0
P49257,28,1,27,1,12,0
P51841,87,3,84,3,33,0
P55201,129,23,106,15,80,0
P62308,4,1,3,1,3,0
P63000,8,1,7,0,1,0
P82987,130,7,123,7,57,0
Q02763,65,1,64,1,18,0
Q06643,10,0,10,0,5,0
Q07001,38,0,38,0,18,0
Q0P651,42,1,41,0,10,0
Q0VG99,44,1,43,1,18,0
Q13127,111,19,92,17,59,0
Q14680,57,19,38,12,32,0
Q14696,21,3,18,3,15,0
Q15831,28,5,23,4,16,0
Q16548,8,0,8,0,2,0
Q5T8I9,27,1,26,1,13,0
Q6EIG7,23,0,23,0,4,0
Q6NVV0,2,0,2,0,1,0
Q6P9A2,42,1,41,0,15,0
Q6XE24,38,0,38,0,11,0
Q6ZVT0,43,0,43,0,20,0
Q712K3,16,1,15,1,7,0
Q7L4P6,31,4,27,4,24,0
Q7Z2G1,17,0,17,0,7,0
Q7Z3Q1,42,0,42,0,7,0
Q86YV9,42,0,42,0,15,0
Q8IYQ7,61,0,61,0,18,0
Q8N8Q9,29,1,28,1,8,0
Q8N9X5,15,0,15,0,1,0
Q8NCN2,69,3,66,2,43,0
Q8NDF8,70,8,62,6,38,0
Q8NGU9,20,0,20,0,6,0
Q8NHB8,20,0,20,0,1,0
Q8TC36,24,0,24,0,8,0
Q8TDG2,27,0,27,0,9,0
Q92560,97,29,68,27,73,0
Q92765,24,0,24,0,11,0
Q92930,18,5,13,2,9,0
Q93088,18,1,17,1,11,0
Q96EU7,18,1,17,0,4,0
Q96GE9,6,0,6,0,3,0
Q96PY0,42,0,42,0,26,0
Q96QH2,68,13,55,12,48,0
Q96T25,52,4,48,4,26,0
Q99944,17,0,17,0,6,0
Q9BQE6,26,1,25,1,13,0
Q9BRR3,29,1,28,0,8,0
Q9BWD1,28,1,27,0,8,0
Q9BX59,43,1,42,0,18,0
Q9BXJ9,40,7,33,6,20,0
Q9BXM7,34,2,32,0,13,0
Q9BYC8,10,0,10,0,3,0
Q9GZY6,42,16,26,15,34,0
Q9H0W5,38,9,29,8,27,0
Q9H6R4,82,10,72,9,35,0
Q9HAD4,33,0,33,0,5,0
Q9HC56,112,4,108,3,55,0
Q9NQC7,95,23,72,21,64,0
Q9P2X0,4,0,4,0,0,0
Q9UBL0,119,17,102,13,62,0
Q9UJ42,21,0,21,0,2,0
Q9ULD5,84,11,73,10,47,0
Q9UPU3,102,3,99,2,38,0
Q9Y2D2,27,0,27,0,8,0
Q9Y2Q9,20,6,14,3,11,0
Q9Y5T5,65,11,54,9,24,0
A0MZ66,71,22,49,16,49,0
A2A2V5,21,0,21,0,5,0
A4D1S0,52,17,35,11,32,0
A6NGY5,30,0,30,0,6,0
A6NKH3,8,0,8,0,2,0
B1ANS9,85,4,81,4,37,0
B4E2M5,6,1,5,0,3,0
G3V211,11,0,11,0,4,0
I0J062,19,0,19,0,8,0
O00463,34,1,33,0,12,0
O15084,75,5,70,0,19,0
O60291,76,16,60,16,57,0
O75161,134,13,121,12,65,0
O75351,38,8,30,6,25,0
O75569,36,11,25,4,12,0
O75582,82,23,59,8,31,0
O76013,40,1,39,1,14,0
O95164,8,1,7,1,4,0
O95475,19,6,13,4,9,0
P01040,1,0,1,0,0,0
P08123,53,2,51,2,30,0
P08218,29,0,29,0,3,0
P09913,23,2,21,1,10,0
P0C7V8,54,0,54,0,28,0
P0DQW0,85,0,85,0,54,0
P10072,65,4,61,3,24,0
P10144,15,0,15,0,3,0
P11216,38,7,31,5,19,0
P14373,35,4,31,4,15,0
P21439,86,1,85,1,32,0
P23193,35,12,23,7,20,0
P26439,27,0,27,0,13,0
P29803,27,6,21,2,11,0
P37231,40,2,38,1,15,0
P43146,150,4,146,3,63,0
P43355,30,5,25,5,14,0
P48643,28,7,21,7,19,0
P55075,11,0,11,0,6,0
P61266,18,1,17,1,11,0
P61601,16,2,14,2,14,0
P62805,2,1,1,1,2,0
P84103,33,15,18,14,31,0
Q00978,35,0,35,0,15,0
Q01546,96,4,92,4,56,0
Q06413,84,17,67,15,51,0
Q12860,75,2,73,2,34,0
Q14587,82,2,80,2,24,0
Q15393,81,7,74,6,34,0
Q15744,20,4,16,0,7,0
Q2TBF2,29,0,29,0,13,0
Q2WEN9,33,0,33,0,9,0
Q496A3,32,0,32,0,17,0
Q53H82,9,0,9,0,0,0
Q56P03,37,14,23,13,30,0
Q5SY13,3,0,3,0,2,0
Q64LD2,55,2,53,2,22,0
Q6P3V2,61,1,60,0,15,0
Q6P587,18,4,14,1,4,0
Q6UXT8,8,0,8,0,4,0
Q6ZWK4,18,0,18,0,6,0
Q7Z449,36,1,35,1,16,0
Q86V42,66,1,65,1,28,0
Q8IYA7,36,4,32,3,24,0
Q8IYW5,77,15,62,13,51,0
Q8N2Q7,49,2,47,1,14,0
Q8N4L2,19,5,14,3,9,0
Q8N661,12,0,12,0,1,0
Q8NCN5,62,3,59,2,29,0
Q8ND71,48,2,46,1,19,0
Q8NH54,21,0,21,0,3,0
Q8TAV0,26,3,23,2,14,0
Q8TDT2,37,0,37,0,11,0
Q8WWZ8,39,0,39,0,13,0
Q92496,64,0,64,0,16,0
Q92519,42,3,39,3,20,0
Q99543,38,5,33,5,27,0
Q9BSY4,5,0,5,0,2,0
Q9BU76,35,11,24,9,25,0
Q9BY21,33,0,33,0,14,0
Q9BYD6,20,0,20,0,6,0
Q9BYR7,5,0,5,0,0,0
Q9BZM1,9,0,9,0,3,0
Q9GZR2,37,9,28,9,31,0
Q9GZX3,31,2,29,1,15,0
Q9H0J9,71,8,63,8,37,0
Q9H160,25,2,23,2,14,0
Q9H295,37,1,36,1,8,0
Q9H579,40,0,40,0,19,0
Q9HAT1,38,0,38,0,13,0
Q9HBA9,39,0,39,0,19,0
Q9NRA2,39,2,37,1,6,0
Q9NRI5,93,5,88,5,63,0
Q9NS61,19,1,18,1,13,0
Q9NZJ9,10,2,8,1,3,0
Q9P1C3,1,0,1,0,0,0
Q9UKC9,31,0,31,0,8,0
Q9ULC6,49,4,45,3,28,0
Q9UNW8,28,3,25,1,6,0
Q9Y2C3,19,0,19,0,7,0
A0A0C4DH31,12,0,12,0,1,0
A0A1B0GTW7,76,0,76,0,27,0
A0A5A6,5,0,5,0,2,0
A0M8Q6,13,0,13,0,7,0
A2NJV5,18,0,18,0,4,0
A2VDF0,6,0,6,0,2,0
A6NH21,45,1,44,1,9,0
A6NN73,43,0,43,0,19,0
A6NNF4,46,0,46,0,16,0
C9J1S8,27,0,27,0,7,0
O43474,64,10,54,3,28,0
O60449,150,2,148,2,55,0
O75604,66,6,60,5,39,0
P09565,3,0,3,0,1,0
P0C7M7,37,1,36,1,15,0
P15941,158,7,151,5,73,0
P17677,25,11,14,11,25,0
P24394,91,4,87,4,33,0
P46783,7,2,5,1,5,0
P47928,5,0,5,0,2,0
P48730,44,12,32,8,25,0
P51654,37,1,36,0,14,0
P57771,14,0,14,0,8,0
P61006,14,4,10,2,6,0
P61764,51,7,44,1,13,0
P67936,9,3,6,3,8,0
Q05639,33,6,27,3,12,0
Q14566,78,19,59,7,27,0
Q14934,115,20,95,18,77,0
Q14980,243,81,162,47,129,0
Q15109,27,1,26,1,13,0
Q16829,49,3,46,2,23,0
Q2NKX9,12,0,12,0,5,0
Q58A45,84,4,80,4,45,0
Q5BKX6,75,10,65,8,39,0
Q5H8C1,161,3,158,1,56,0
Q5JT25,17,0,17,0,7,0
Q5SWH9,27,0,27,0,12,0
Q5T440,19,1,18,0,6,0
Q5T953,29,0,29,0,13,0
Q5TAP6,70,13,57,9,44,0
Q5VWM4,34,0,34,0,2,0
Q6DCA0,29,3,26,3,14,0
Q6P1X6,12,0,12,0,6,0
Q6PGN9,67,20,47,17,53,0
Q6PK04,18,4,14,3,11,0
Q6SA08,23,1,22,0,4,0
Q6UWE3,6,0,6,0,0,0
Q6UWV2,22,0,22,0,7,0
Q6ZMS4,51,0,51,0,18,0
Q70Z35,131,5,126,5,62,0
Q7Z3B0,2,0,2,0,0,0
Q8IV31,18,3,15,3,11,0
Q8IYS2,37,0,37,0,14,0
Q8IZS8,72,1,71,1,31,0
Q8N9C0,66,2,64,0,24,0
Q8NGD2,28,0,28,0,0,0
Q8NGP6,24,1,23,0,5,0
Q8WYN0,25,2,23,1,10,0
Q92546,38,0,38,0,15,0
Q92913,25,3,22,2,13,0
Q969V1,21,0,21,0,3,0
Q96BA8,52,3,49,0,22,0
Q96CP2,15,6,9,4,10,0
Q96F45,101,13,88,9,54,0
Q96GP6,78,17,61,16,48,0
Q96GR2,44,5,39,2,20,0
Q96KX1,7,0,7,0,0,0
Q96P69,27,2,25,1,7,0
Q96PY6,132,26,106,23,88,0
Q96QK1,53,8,45,4,17,0
Q96RM1,3,0,3,0,1,0
Q96S15,69,7,62,5,28,0
Q96S53,57,9,48,6,29,0
Q99576,15,2,13,2,7,0
Q99674,11,0,11,0,9,0
Q99828,20,2,18,0,8,0
Q99969,5,0,5,0,2,0
Q9BT09,25,5,20,3,16,0
Q9BTE3,58,12,46,10,31,0
Q9BVL4,40,1,39,1,20,0
Q9BW30,13,2,11,2,8,0
Q9BXY5,37,0,37,0,15,0
Q9BYT9,66,1,65,1,21,0
Q9GZL7,51,4,47,0,14,0
Q9H061,10,0,10,0,5,0
Q9H3U7,33,0,33,0,18,0
Q9H4I0,49,1,48,0,20,0
Q9H6D7,19,0,19,0,8,0
Q9HB90,43,9,34,6,18,0
Q9NVV9,8,0,8,0,2,0
Q9P2E2,85,3,82,2,39,0
Q9P2G3,43,0,43,0,16,0
Q9P2J3,36,1,35,1,14,0
Q9UGL1,117,12,105,11,54,0
Q9UKA8,20,3,17,3,11,0
Q9UKU0,36,2,34,0,9,0
Q9Y2T5,34,0,34,0,6,0
A0A024RCN7,8,0,8,0,1,0
A0A6Q8PFC9,5,0,5,0,2,0
A0A994J3T1,6,0,6,0,3,0
A6NMS3,19,0,19,0,2,0
A6NN92,8,0,8,0,1,0
A6NNZ2,27,0,27,0,16,0
A7E2V4,203,20,183,15,97,0
B2RU33,44,0,44,0,22,0
O43196,62,0,62,0,23,0
O43747,64,5,59,5,33,0
O60575,4,0,4,0,0,0
O75394,3,0,3,0,1,0
O75815,98,29,69,17,51,0
O76082,42,0,42,0,13,0
O95837,21,0,21,0,7,0
P02774,43,1,42,1,16,0
P05156,34,0,34,0,10,0
P08493,8,3,5,1,4,0
P0DP58,5,0,5,0,0,0
P24928,270,47,223,35,169,0
P26998,21,2,19,1,8,0
P30520,14,0,14,0,5,0
P30622,166,44,122,26,91,0
P31358,9,0,9,0,2,0
P35398,47,0,47,0,19,0
P35575,29,0,29,0,7,0
P35659,68,29,39,22,47,0
P38398,297,75,222,47,170,0
