,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q9H8M2,70,15,55,40,39,31
Q9HCJ2,42,0,42,31,11,31
Q9NS84,23,1,22,8,16,7
Q9NX18,14,2,12,6,8,6
Q9NX45,43,1,42,23,21,22
Q9P0V9,33,5,28,21,15,18
Q9UGM1,34,2,32,23,13,21
Q9UGQ2,10,0,10,7,3,7
Q9UIL4,34,0,34,19,15,19
Q9UIX4,34,1,33,21,14,20
Q9UPZ6,127,3,124,101,27,100
Q9Y2A9,19,1,18,9,9,10
Q9Y2H6,127,13,114,82,54,73
Q9Y3S2,36,11,25,25,16,20
Q9Y4G8,197,40,157,104,125,72
Q9Y577,34,2,32,26,10,24
Q9Y5K6,73,26,47,36,53,20
Q9Y6K1,70,13,57,39,38,32
A0A1B0GUV1,5,0,5,1,4,1
A0A286YEX9,1,0,1,1,0,1
A2RRP1,195,16,179,122,75,120
A4FU28,72,4,68,30,44,28
A6NGU7,3,0,3,0,3,0
A6NNM8,56,1,55,29,28,28
O15409,78,4,74,45,37,41
O43819,12,1,11,6,7,5
O60331,71,8,63,40,39,32
O60759,54,7,47,29,32,22
O75015,25,0,25,19,6,19
O75052,50,10,40,23,31,19
O76075,29,0,29,15,14,15
O94766,13,0,13,7,6,7
O94972,107,9,98,59,57,50
O95201,47,3,44,34,14,33
O95822,34,1,33,23,10,24
O95833,16,2,14,9,9,7
P01848,19,0,19,14,5,14
P02144,7,2,5,4,3,4
P04156,14,0,14,6,8,6
P04271,3,0,3,2,1,2
P04632,20,5,15,10,11,9
P08582,56,2,54,38,20,36
P0CW21,3,0,3,1,2,1
P21917,24,2,22,19,7,17
P26038,35,16,19,17,16,19
P29376,72,1,71,45,28,44
P37275,159,42,117,91,94,65
P40199,31,1,30,19,13,18
P41218,31,1,30,22,10,21
P45974,71,12,59,44,35,36
P47736,76,13,63,37,52,24
P57088,20,1,19,15,6,14
P58876,22,11,11,11,16,6
P59796,10,0,10,9,1,9
P61247,15,5,10,6,8,7
P62841,8,3,5,5,2,6
Q07617,66,11,55,39,30,36
Q08554,59,1,58,41,17,42
Q0P6H9,51,0,51,37,14,37
Q13882,32,4,28,16,16,16
Q14694,102,28,74,49,67,35
Q15287,84,20,64,23,77,7
Q2M2H8,215,0,215,174,41,174
Q494W8,27,0,27,22,5,22
Q5CZC0,807,23,784,476,328,479
Q5T197,43,0,43,24,19,24
Q5T6X5,71,2,69,49,22,49
Q6EMB2,144,8,136,73,77,67
Q6NT89,17,1,16,5,13,4
Q6NTF9,44,3,41,34,11,33
Q6NUQ1,60,0,60,39,21,39
Q6NX45,44,0,44,36,8,36
Q70EL4,148,22,126,73,93,55
Q75QN2,74,4,70,54,22,52
Q7Z6L1,128,15,113,80,57,71
Q86YJ6,33,0,33,23,10,23
Q8IXF9,18,0,18,11,7,11
Q8IYJ1,40,1,39,24,15,25
Q8NFP9,282,23,259,174,119,163
Q8TEA8,23,6,17,11,18,5
Q8WW36,9,1,8,7,1,8
Q92772,32,1,31,17,16,16
Q92917,37,11,26,18,24,13
Q969T7,14,0,14,10,4,10
Q96A33,27,1,26,20,8,19
Q96BH3,21,0,21,20,1,20
Q96BP3,41,2,39,24,19,22
Q96DR8,3,0,3,3,0,3
Q96I51,36,2,34,26,10,26
Q96RK0,250,67,183,131,164,86
Q96RQ9,36,0,36,18,18,18
Q96T23,218,73,145,103,162,56
Q99572,39,2,37,29,12,27
Q99708,113,27,86,63,73,40
Q9BPX7,34,3,31,18,19,15
Q9BSJ5,64,4,60,33,33,31
Q9BY12,113,12,101,68,55,58
Q9H1V8,58,5,53,40,23,35
Q9H3Q1,73,28,45,38,63,10
Q9H4I8,29,0,29,21,8,21
Q9H4S2,28,0,28,16,12,16
Q9H693,14,0,14,11,3,11
Q9H6Q3,33,2,31,18,17,16
Q9H875,16,7,9,8,15,1
Q9HB66,4,0,4,2,2,2
Q9NQ69,30,1,29,21,10,20
Q9P2X7,3,0,3,2,1,2
Q9UHD8,73,27,46,39,51,22
Q9UIG0,145,41,104,73,103,42
Q9UKT4,57,10,47,34,27,30
Q9Y4C2,53,0,53,38,15,38
Q9Y4D2,105,14,91,48,67,38
Q9Y5G7,82,0,82,54,28,54
Q9Y5I3,85,1,84,49,37,48
Q9Y693,12,0,12,10,2,10
Q9Y6I7,36,3,33,26,11,25
A0A075B6K0,13,0,13,7,6,7
A0A1B0GTE1,47,0,47,32,15,32
A0A6Q8PHS2,4,0,4,3,1,3
A0PK05,21,0,21,14,7,14
A6NML5,11,0,11,11,0,11
B6SEH9,50,0,50,33,17,33
B7Z8K6,12,0,12,5,7,5
O00303,29,3,26,18,10,19
O15350,64,4,60,42,22,42
O15382,17,0,17,13,4,13
O15492,17,0,17,10,7,10
O60284,107,4,103,46,65,42
O60841,107,37,70,52,80,27
O75368,7,2,5,3,6,1
O75437,49,4,45,41,8,41
O94761,93,11,82,42,60,33
O94880,122,36,86,59,85,37
O96013,70,22,48,32,48,22
O96020,31,6,25,20,15,16
P01189,23,3,20,10,16,7
P02655,10,2,8,4,6,4
P02814,1,0,1,1,0,1
P06312,16,0,16,10,6,10
P07510,28,0,28,19,9,19
P0CH98,22,0,22,21,1,21
P0DTE0,26,0,26,24,2,24
P13646,45,8,37,23,24,21
P15169,23,1,22,11,11,12
P21796,34,16,18,18,10,24
P22087,18,3,15,12,7,11
P24530,32,5,27,22,13,19
P33176,78,16,62,40,44,34
P40259,14,0,14,7,7,7
P42575,26,3,23,18,9,17
P48651,35,8,27,22,19,16
P50583,2,0,2,2,0,2
P51575,17,2,15,12,7,10
P51843,32,2,30,23,11,21
P58753,28,0,28,15,13,15
P62263,15,6,9,8,11,4
P84074,15,2,13,8,9,6
P98172,30,5,25,14,19,11
Q04446,51,2,49,36,15,36
Q13202,64,1,63,29,36,28
Q13322,64,11,53,40,35,29
Q13360,47,2,45,40,5,42
Q15049,42,4,38,30,16,26
Q16695,9,3,6,5,7,2
Q16821,139,10,129,74,71,68
Q59EK9,54,5,49,29,24,30
Q5H9M0,76,3,73,45,34,42
Q5MJ09,16,0,16,5,11,5
Q5T4F7,15,0,15,12,3,12
Q5T750,24,0,24,20,4,20
Q5VTQ0,64,3,61,40,27,37
Q5VY43,93,6,87,66,31,62
Q641Q3,18,2,16,10,10,8
Q6N022,230,8,222,135,99,131
Q6NT46,4,1,3,2,3,1
Q6PD74,31,4,27,22,9,22
Q6ZN03,46,5,41,20,31,15
Q6ZW61,69,0,69,56,13,56
Q7Z494,99,0,99,50,49,50
Q7Z4H7,132,36,96,66,90,42
Q86SE9,13,0,13,9,4,9
Q86WT6,28,0,28,18,10,18
Q8IUY3,38,1,37,17,22,16
Q8IWF2,45,0,45,24,21,24
Q8IXJ9,185,6,179,89,102,83
Q8IY92,260,54,206,118,184,76
Q8N1C3,31,0,31,20,11,20
Q8N1T3,56,4,52,41,13,43
Q8N257,22,11,11,11,16,6
Q8N344,55,7,48,34,28,27
Q8N3S3,81,5,76,48,36,45
Q8NAP3,137,16,121,82,69,68
Q8TF30,59,10,49,23,46,13
Q8WVM7,103,18,85,62,53,50
Q92786,91,14,77,50,49,42
Q92988,25,1,24,13,13,12
Q96RU7,20,3,17,13,10,10
Q99759,96,28,68,45,69,27
Q9BQD1,4,0,4,2,2,2
Q9BTC8,66,12,54,37,41,25
Q9BYB0,155,0,155,49,106,49
Q9GZZ8,12,0,12,7,5,7
Q9H040,58,5,53,21,42,16
Q9H252,89,1,88,49,41,48
Q9H841,27,0,27,19,8,19
Q9HB19,50,12,38,29,31,19
Q9HCK5,47,2,45,26,23,24
Q9NR00,7,0,7,3,4,3
Q9NYG8,25,0,25,15,10,15
Q9UIG5,12,0,12,7,5,7
Q9ULS5,46,6,40,24,26,20
Q9UNA1,88,5,83,40,47,41
Q9Y239,65,1,64,45,19,46
Q9Y312,27,3,24,18,8,19
Q9Y5J9,4,0,4,3,1,3
A0A1B0GVT2,6,0,6,3,3,3
A2A3N6,72,0,72,42,30,42
A6NFT4,6,0,6,4,2,4
A6NGA9,27,0,27,16,11,16
A8MYA2,50,0,50,18,32,18
C9JR72,19,0,19,8,11,8
O00526,18,0,18,8,10,8
O00750,132,10,122,67,71,61
O14613,23,4,19,12,15,8
O95258,19,0,19,16,3,16
O95397,30,0,30,17,13,17
P02549,142,14,128,78,74,68
P04179,8,0,8,5,3,5
P07711,21,0,21,16,5,16
P08172,47,12,35,30,23,24
P0DPD6,61,0,61,32,29,32
P18621,13,4,9,6,7,6
P29466,37,4,33,27,14,23
P35250,17,2,15,12,5,12
P49715,23,4,19,13,12,11
P50452,23,2,21,15,10,13
P51530,84,0,84,50,34,50
P55899,30,1,29,22,9,21
P61088,5,0,5,3,2,3
P62987,8,4,4,4,8,0
P78562,48,0,48,26,22,26
Q12952,30,0,30,7,23,7
Q13286,50,3,47,33,20,30
Q13425,66,21,45,31,46,20
Q13610,55,7,48,31,29,26
Q15058,193,31,162,108,92,101
Q15760,42,1,41,32,11,31
Q2KJY2,357,50,307,150,249,108
Q3MIW9,52,0,52,30,22,30
Q3YEC7,80,22,58,40,58,22
Q401N2,32,0,32,23,9,23
Q4AE62,34,0,34,19,15,19
Q4G0X4,24,1,23,18,7,17
Q5T9G4,28,3,25,17,14,14
Q5TH74,43,4,39,23,22,21
Q5VZ03,4,0,4,1,3,1
Q6ICG6,53,15,38,24,44,9
Q6P444,56,13,43,31,32,24
Q6UWB4,26,0,26,17,9,17
Q6UWF5,9,0,9,7,2,7
Q6UWQ5,7,0,7,7,0,7
Q6UX04,44,11,33,22,29,15
Q6UXB3,8,0,8,8,0,8
Q6ZS30,252,21,231,155,110,142
Q6ZSK4,13,0,13,7,6,7
Q86WK7,39,4,35,26,17,22
Q86WQ0,10,0,10,8,2,8
Q8IU80,61,0,61,47,14,47
Q8IY81,78,28,50,40,50,28
Q8IYX4,21,0,21,11,10,11
Q8N5C1,28,0,28,25,3,25
Q8NG98,33,0,33,31,2,31
Q8NHW5,21,3,18,14,10,11
Q8TCT0,46,3,43,35,12,34
Q8WU03,18,1,17,10,9,9
Q8WU49,15,0,15,9,6,9
Q8WYB5,257,20,237,148,123,134
Q96CS3,31,7,24,16,20,11
Q96HJ5,23,0,23,15,8,15
Q96HP0,189,28,161,98,113,76
Q96IU2,12,2,10,5,9,3
Q96JA3,42,4,38,27,15,27
Q96LD8,19,1,18,11,7,12
Q96MZ4,18,1,17,7,10,8
Q99665,81,1,80,54,28,53
Q99958,51,11,40,33,29,22
Q99959,125,42,83,75,70,55
Q9BRQ4,24,0,24,18,6,18
Q9BVC5,36,13,23,18,27,9
Q9BW62,33,2,31,17,18,15
Q9BXS5,41,7,34,27,21,20
Q9BY76,31,1,30,19,13,18
Q9BZW5,15,0,15,15,0,15
Q9H0U6,14,1,13,4,11,3
Q9H1A3,23,0,23,15,8,15
Q9H6S1,54,18,36,30,28,26
Q9HCN3,72,0,72,51,21,51
Q9HD20,93,11,82,61,39,54
Q9NP86,2,0,2,1,1,1
Q9NR48,381,46,335,181,230,151
Q9NR77,6,0,6,4,2,4
Q9NVX0,10,0,10,10,0,10
Q9P0X4,182,4,178,78,104,78
Q9P2H5,89,7,82,52,44,45
Q9UGQ3,39,3,36,25,17,22
Q9UHG2,7,0,7,0,7,0
Q9UHX1,41,8,33,28,15,26
Q9UN42,21,0,21,8,13,8
Q9UPW5,98,2,96,57,41,57
Q9Y2P5,31,2,29,19,12,19
Q9Y2T4,43,2,41,25,20,23
Q9Y2X8,10,1,9,7,4,6
Q9Y3B6,5,0,5,4,1,4
X6R8R1,37,0,37,18,19,18
A0A075B6I3,19,0,19,9,10,9
A0A2R8YEV3,24,0,24,23,1,23
A6NGK3,3,0,3,1,2,1
A8K554,5,0,5,4,1,4
A8MUU1,4,0,4,4,0,4
B6SEH8,45,0,45,31,14,31
O00468,156,8,148,108,46,110
O00629,34,4,30,28,8,26
O15247,12,2,10,7,5,7
O43502,23,1,22,15,9,14
O60304,34,3,31,15,20,14
O60895,5,0,5,4,1,4
O75077,66,2,64,51,17,49
O75570,21,1,20,11,9,12
O75909,35,5,30,22,18,17
O95219,31,5,26,20,14,17
O95696,98,26,72,50,70,28
O95947,30,0,30,18,12,18
P00414,18,0,18,15,3,15
P05423,21,5,16,11,15,6
P06241,39,9,30,24,20,19
P06727,19,1,18,8,12,7
P07900,75,34,41,40,33,42
P0C091,154,3,151,87,70,84
P0DPF3,95,0,95,68,27,68
P0DX02,16,0,16,7,9,7
P10243,63,5,58,34,32,31
P13612,84,2,82,57,29,55
P16219,23,1,22,16,6,17
P18615,68,30,38,36,50,18
P27037,25,2,23,19,6,19
P41238,17,2,15,11,4,13
P48449,38,1,37,28,11,27
P50897,19,0,19,14,5,14
P52823,22,0,22,13,9,13
P52895,21,4,17,11,14,7
P56181,15,6,9,10,11,4
P56589,35,5,30,23,15,20
P57796,15,0,15,5,10,5
P60008,18,0,18,6,12,6
P62081,15,5,10,8,6,9
P78356,33,6,27,18,19,14
Q00722,92,12,80,52,42,50
Q06187,69,17,52,38,32,37
Q13002,72,5,67,50,23,49
Q13952,31,0,31,23,8,23
Q14202,144,27,117,84,71,73
Q14571,178,11,167,117,66,112
Q147U7,9,0,9,5,4,5
Q15847,6,3,3,3,4,2
Q502X0,2,0,2,2,0,2
Q53LP3,58,13,45,24,47,11
Q56UN5,142,2,140,84,58,84
Q5EBL8,5,0,5,4,1,4
Q5T2R2,32,1,31,18,15,17
Q6P9B9,86,3,83,59,28,58
Q6ZR62,20,0,20,18,2,18
Q6ZRC1,19,0,19,11,8,11
Q6ZTI6,22,0,22,9,13,9
Q7Z5M5,106,3,103,56,53,53
Q7Z6G8,136,15,121,68,81,55
Q86XN6,59,0,59,53,6,53
Q86XX4,335,2,333,229,104,231
Q8IVJ8,7,0,7,5,2,5
Q8IZ21,108,38,70,57,79,29
Q8IZN7,1,0,1,1,0,1
Q8N3J5,28,1,27,16,11,17
Q8N697,44,4,40,35,7,37
Q8NDV2,25,0,25,18,7,18
Q8NGK4,14,0,14,14,0,14
Q8WVD5,23,1,22,15,7,16
Q96E17,17,1,16,10,8,9
Q96I23,6,0,6,2,4,2
Q96K58,57,7,50,35,25,32
Q96MF2,13,1,12,5,9,4
Q96MS0,150,3,147,72,81,69
Q96NG8,35,0,35,32,3,32
Q96NI8,38,0,38,33,5,33
Q96QG7,38,0,38,29,9,29
Q9BVG4,16,3,13,11,6,10
Q9BZX2,16,1,15,10,5,11
Q9GZM6,30,0,30,29,1,29
Q9GZT4,20,0,20,13,7,13
Q9H0A8,22,1,21,14,9,13
Q9H3E2,58,4,54,30,28,30
Q9H6S0,145,27,118,77,89,56
Q9H6U8,44,2,42,32,14,30
Q9NPC4,20,2,18,15,3,17
Q9NQ36,63,0,63,43,20,43
Q9NX52,17,0,17,11,6,11
Q9NZC2,17,0,17,13,4,13
Q9P1P4,32,0,32,27,5,27
Q9UBR2,19,1,18,14,6,13
Q9UBS0,39,9,30,20,28,11
Q9UEU0,24,9,15,11,20,4
Q9UGJ1,50,2,48,40,12,38
Q9UGY1,22,7,15,8,19,3
Q9UL16,21,1,20,6,16,5
Q9UPV9,106,12,94,58,60,46
Q9Y2H5,171,58,113,78,141,30
A0A075B6S5,15,0,15,9,6,9
A0A087WSX0,20,0,20,8,12,8
A0A0A0MS04,7,0,7,4,3,4
A0A0B4J275,12,0,12,4,8,4
A0A0G2JN01,33,0,33,19,14,19
A0A2R8YD15,3,0,3,1,2,1
A0A2Z4LIS9,29,0,29,9,20,9
A2RUS2,90,8,82,61,37,53
A6NDN3,41,0,41,15,26,15
A6NHJ4,44,0,44,34,10,34
E9PAV3,278,19,259,124,167,111
O43396,19,4,15,14,7,12
O60669,47,4,43,33,18,29
O75165,147,5,142,96,54,93
O75956,14,0,14,4,10,4
O95484,10,1,9,7,4,6
P08519,167,0,167,125,42,125
P0DMU2,33,0,33,29,4,29
P14174,13,4,9,8,7,6
P20396,10,0,10,3,7,3
P21452,24,1,23,19,6,18
P23415,32,0,32,18,14,18
P23677,37,5,32,15,25,12
P27105,24,6,18,15,13,11
P28072,21,5,16,11,13,8
P30048,28,5,23,20,13,15
P36404,13,2,11,10,3,10
P43304,52,5,47,24,27,25
P43626,35,0,35,22,13,22
P46977,54,0,54,39,15,39
P48595,36,2,34,23,13,23
P49908,33,1,32,26,8,25
P53539,44,3,41,26,19,25
P54725,46,16,30,27,29,17
P57740,77,16,61,50,33,44
P62699,9,1,8,6,2,7
Q03692,25,0,25,15,10,15
Q03924,30,0,30,25,5,25
Q0VDE8,6,0,6,5,1,5
Q12770,118,14,104,72,58,60
Q13217,29,1,28,10,20,9
Q13489,57,4,53,40,19,38
Q13936,162,6,156,90,76,86
Q14CW9,57,11,46,30,36,21
Q16820,67,1,66,37,31,36
Q53TQ3,115,6,109,68,51,64
Q5HY64,102,3,99,47,56,46
Q5MNZ9,53,1,52,30,24,29
Q5T160,41,0,41,27,14,27
Q5VWP3,184,7,177,92,99,85
Q6FHJ7,23,1,22,13,11,12
Q6ICC9,23,3,20,13,13,10
Q6WRI0,258,4,254,172,86,172
Q6ZNK6,13,0,13,5,8,5
Q6ZW76,73,13,60,35,49,24
Q70CQ1,49,0,49,29,20,29
Q75WM6,19,0,19,5,14,5
Q7Z2H8,36,0,36,23,13,23
Q86SI9,7,0,7,4,3,4
Q86TB9,69,13,56,38,42,27
Q86XK7,32,0,32,26,6,26
Q86XQ3,27,0,27,20,7,20
Q86YA3,222,0,222,126,96,126
Q8IVV7,25,1,24,16,10,15
Q8N556,107,37,70,62,66,41
Q8N584,38,0,38,23,15,23
Q8NCA5,38,1,37,19,20,18
Q8NFF5,41,4,37,22,21,20
Q8NGR8,28,0,28,26,2,26
Q8NH18,30,0,30,26,4,26
Q8TAD2,11,0,11,5,6,5
Q8TCJ2,65,8,57,45,24,41
Q8TD19,105,33,72,64,58,47
Q8WU79,49,15,34,28,36,13
Q8WW32,11,0,11,4,7,4
Q8WWW8,93,9,84,43,57,36
Q96C28,20,0,20,12,8,12
Q96LT7,34,0,34,26,8,26
Q99504,82,12,70,55,37,45
Q99871,34,4,30,18,16,18
Q9BQG1,42,0,42,25,17,25
Q9BV57,3,1,2,1,3,0
Q9BXY0,30,11,19,16,25,5
Q9BYR9,8,0,8,7,1,7
Q9H3R5,18,3,15,8,13,5
Q9H936,16,0,16,9,7,9
Q9H9B1,141,28,113,77,74,67
Q9NQ94,24,2,22,15,7,17
Q9NRP7,129,7,122,82,50,79
Q9NRW4,11,0,11,9,2,9
Q9NS18,13,1,12,8,6,7
Q9NYR8,22,0,22,19,3,19
Q9UBQ7,18,3,15,14,7,11
Q9UHG3,37,1,36,27,11,26
Q9UI12,34,2,32,22,14,20
Q9UN37,35,5,30,23,17,18
Q9UQ03,26,0,26,17,9,17
Q9Y2M5,41,2,39,23,16,25
Q9Y5G2,79,3,76,50,28,51
A0A1B0GTQ1,19,0,19,11,8,11
A0A1B0GUZ9,2,0,2,2,0,2
A0A1W2PQF6,22,0,22,15,7,15
A8MXZ1,42,0,42,17,25,17
A9Z1Z3,89,0,89,50,39,50
O00311,56,6,50,37,23,33
O15041,47,0,47,28,19,28
O15090,148,4,144,86,62,86
O15444,13,0,13,5,8,5
O60220,5,2,3,3,2,3
O60306,74,4,70,53,25,49
O60347,66,6,60,35,35,31
O75791,30,6,24,13,21,9
O75952,70,17,53,44,29,41
O94805,28,1,27,16,13,15
O94952,37,3,34,20,20,17
O95319,40,2,38,31,11,29
O95336,17,3,14,11,9,8
O95665,35,0,35,22,13,22
O95803,64,0,64,45,19,45
O96008,30,4,26,15,15,15
P0C0L5,149,3,146,87,61,88
P0C5Y9,9,0,9,0,9,0
P0C7M4,17,0,17,9,8,9
P0DMW4,5,0,5,2,3,2
P10746,25,2,23,18,7,18
P13645,100,19,81,55,60,40
P14384,26,0,26,23,3,23
P17707,34,3,31,20,13,21
P20933,21,0,21,16,5,16
P24539,11,2,9,8,3,8
P40238,63,1,62,43,21,42
P42898,50,7,43,22,33,17
P46093,26,0,26,18,8,18
P47898,32,0,32,21,11,21
P55774,4,0,4,3,1,3
P80192,121,14,107,59,76,45
Q01523,8,0,8,5,3,5
Q02548,47,2,45,29,18,29
Q03989,55,9,46,22,42,13
Q04756,54,0,54,34,20,34
Q05901,39,0,39,28,11,28
Q12947,72,2,70,34,40,32
Q13797,75,1,74,48,28,47
Q14135,50,15,35,28,35,15
Q14236,8,0,8,5,3,5
Q14773,24,0,24,9,15,9
Q15005,24,3,21,17,8,16
Q15828,8,0,8,6,2,6
Q5JPB2,187,8,179,66,125,62
Q5XKP0,9,0,9,6,3,6
Q6AI12,26,2,24,13,11,15
Q6IMI6,15,0,15,9,6,9
Q6IMN6,144,11,133,67,80,64
Q6P1K1,13,0,13,11,2,11
Q6PIF6,139,5,134,85,59,80
Q6RI45,197,18,179,91,120,77
Q76NI1,161,6,155,79,84,77
Q7Z6P3,75,0,75,29,46,29
Q86U06,49,7,42,18,38,11
Q86V25,41,12,29,21,32,9
Q86Y78,11,0,11,10,1,10
Q8IWX7,46,4,42,30,16,30
Q8N123,23,0,23,11,12,11
Q8N2U9,17,1,16,12,6,11
Q8N412,48,3,45,27,24,24
Q8N9A8,6,0,6,6,0,6
Q8NEM1,31,0,31,27,4,27
Q8NFY4,121,15,106,67,65,56
Q8NG75,26,0,26,18,8,18
Q8NHS9,32,0,32,20,12,20
Q8WXA3,41,6,35,26,19,22
Q969X2,29,0,29,14,15,14
Q96A08,22,8,14,10,14,8
Q96FM1,22,0,22,19,3,19
Q96JC1,45,2,43,29,16,29
Q96RG2,151,25,126,87,75,76
Q99466,131,4,127,95,36,95
Q99538,25,0,25,14,11,14
Q9BQI0,10,2,8,7,5,5
Q9BRV3,13,0,13,11,2,11
Q9BUX1,10,0,10,5,5,5
Q9BVK2,41,4,37,33,4,37
Q9H0X6,21,3,18,13,9,12
Q9H3T2,77,1,76,46,32,45
Q9H5P4,113,2,111,37,78,35
Q9H869,69,9,60,35,39,30
Q9NPB8,57,6,51,35,22,35
Q9NQV8,71,1,70,38,34,37
Q9NRA8,177,62,115,82,141,36
Q9NRG1,11,0,11,3,8,3
Q9NWB6,31,10,21,10,31,0
Q9NZ38,16,1,15,6,11,5
Q9P0T7,10,2,8,7,3,7
Q9P289,38,9,29,27,20,18
Q9P2K3,37,5,32,21,19,18
Q9UJV3,65,2,63,44,23,42
Q9UP65,32,1,31,19,14,18
Q9UQ49,38,6,32,25,13,25
Q9Y676,23,5,18,10,16,7
A0A0B4J234,12,0,12,7,5,7
A0A286YF58,40,0,40,22,18,22
A0A3B3IRV3,7,0,7,5,2,5
A0A3B3IT45,31,0,31,26,5,26
A0A8V8TPP0,6,0,6,0,6,0
A6NJ78,28,3,25,18,13,15
A6NJL1,45,3,42,20,28,17
A8MQ11,8,0,8,5,3,5
D6REC4,34,0,34,15,19,15
O00487,20,4,16,16,2,18
O14530,12,2,10,8,4,8
O43657,13,1,12,11,3,10
O43680,15,0,15,4,11,4
O60239,59,10,49,23,42,17
O75116,97,15,82,49,53,44
O75146,93,13,80,49,51,42
O76090,38,1,37,16,23,15
O95206,79,3,76,32,50,29
P05060,85,29,56,39,67,18
P05154,40,2,38,27,13,27
P08581,135,18,117,95,42,93
P15822,438,75,363,240,253,185
P17020,75,6,69,57,24,51
P17482,23,1,22,13,11,12
P20930,1004,30,974,235,799,205
P22492,29,4,25,7,26,3
P25024,17,0,17,14,3,14
P28289,19,1,18,10,10,9
P29377,4,1,3,1,4,0
P33261,28,2,26,16,12,16
P41970,73,15,58,41,41,32
P48066,37,2,35,29,10,27
P48735,25,5,20,15,7,18
P57059,76,12,64,41,43,33
P58012,26,7,19,16,17,9
P61457,3,0,3,2,1,2
P83105,31,0,31,20,11,20
Q12959,113,31,82,62,72,41
Q12999,13,0,13,12,1,12
Q14671,147,31,116,85,77,70
Q15012,14,0,14,13,1,13
Q15569,55,10,45,23,38,17
Q53G59,42,0,42,24,18,24
Q5R372,86,11,75,50,39,47
Q5T0N5,41,5,36,18,28,13
Q5T4T6,83,1,82,38,44,39
Q6PFW1,144,13,131,86,67,77
Q6PIZ9,16,0,16,9,7,9
Q6UB35,57,3,54,28,32,25
Q6UWN8,5,0,5,4,1,4
Q6UX07,24,0,24,13,11,13
Q6ZQQ2,210,5,205,116,91,119
Q6ZWB6,51,0,51,26,25,26
Q71RC2,102,28,74,57,57,45
Q75VX8,89,0,89,41,48,41
Q8IV77,31,0,31,19,12,19
Q8IVF5,204,9,195,101,110,94
Q8IYM0,77,4,73,35,46,31
Q8N0W4,42,0,42,30,12,30
Q8N2A0,26,0,26,18,8,18
Q8N4T0,32,0,32,17,15,17
Q8NDM7,122,2,120,80,40,82
Q8NFJ9,36,2,34,23,11,25
Q8NGC5,33,0,33,25,8,25
Q8NGQ2,22,0,22,21,1,21
Q8TBR7,16,0,16,11,5,11
Q8TDN4,74,20,54,41,51,23
Q8WUA8,36,0,36,26,10,26
Q8WVD3,24,4,20,19,7,17
Q96AP7,51,9,42,29,23,28
Q96L93,103,21,82,55,63,40
Q96N06,19,3,16,6,16,3
Q96PX8,51,1,50,34,18,33
Q96QD8,60,11,49,43,18,42
Q99567,77,21,56,43,49,28
Q9BXX2,103,7,96,59,49,54
Q9BZW2,40,0,40,35,5,35
Q9GZQ4,35,0,35,30,5,30
Q9H0A9,35,1,34,14,22,13
Q9H3G5,27,0,27,18,9,18
Q9H6U6,129,27,102,74,76,53
Q9HB20,46,9,37,24,31,15
Q9HB31,22,0,22,11,11,11
Q9NPH9,14,0,14,12,2,12
Q9NSI6,305,44,261,129,214,91
Q9NTW7,61,3,58,45,19,42
Q9NVE7,58,5,53,33,26,32
Q9NVV0,30,5,25,25,8,22
Q9NVX7,39,0,39,30,9,30
Q9NWQ9,12,0,12,7,5,7
Q9NY93,34,4,30,19,19,15
Q9P2G9,45,0,45,26,19,26
Q9P2T0,37,3,34,12,28,9
Q9UFC0,62,12,50,38,34,28
Q9UJT1,45,0,45,34,11,34
Q9UKK6,13,1,12,10,4,9
Q9ULG1,174,20,154,103,85,89
Q9Y5H5,86,1,85,49,38,48
Q9Y5M1,10,0,10,5,5,5
A0A2R8Y556,1,0,1,0,1,0
A6NIR3,86,0,86,56,30,56
A6NJW4,16,1,15,11,6,10
B9A064,28,5,23,13,18,10
O00459,47,8,39,17,36,11
O14579,25,7,18,12,16,9
O14628,51,3,48,41,11,40
O15169,86,11,75,42,55,31
O15428,8,0,8,1,7,1
O43639,46,12,34,23,31,15
O60224,9,0,9,3,6,3
O75037,156,17,139,82,87,69
O75521,40,10,30,20,26,14
P06028,11,0,11,10,1,10
P17568,3,1,2,1,3,0
P28324,67,9,58,38,38,29
P31483,34,5,29,18,17,17
P48380,75,6,69,56,23,52
P52429,26,0,26,18,8,18
P52569,63,9,54,46,24,39
P55160,95,5,90,76,24,71
P55209,17,5,12,8,10,7
P55808,11,0,11,7,4,7
P56134,9,1,8,6,4,5
Q05086,59,6,53,31,30,29
Q06210,46,7,39,28,19,27
Q08830,19,0,19,14,5,14
Q08AN1,62,4,58,48,16,46
Q12772,133,16,117,67,78,55
Q12906,124,45,79,70,65,59
Q14BN4,72,10,62,37,41,31
Q14CZ8,51,8,43,24,35,16
Q15040,11,2,9,8,5,6
Q15735,133,13,120,60,86,47
Q16584,98,31,67,45,78,20
Q16585,27,0,27,12,15,12
Q16864,4,1,3,2,3,1
Q3MHD2,19,2,17,13,4,15
Q3SXZ7,21,1,20,8,14,7
Q53FD0,49,0,49,14,35,14
Q5JX69,14,2,12,10,6,8
Q5JY77,145,0,145,79,66,79
Q5NE16,17,0,17,8,9,8
Q5TBB1,26,4,22,17,11,15
Q5TZK3,10,0,10,0,10,0
Q5VXU1,10,0,10,10,0,10
